step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
151	13030.0	1.19698071	3.53852963	37.77	0.67268371	1.039e-05	61267	355.0	86.293355
152	13114.0	1.04549289	37.37600708	37.77	0.70678887	1.028e-05	55943	324.2	86.275419
153	13202.0	1.22855186	3.93285131	37.77	0.66477564	1.017e-05	61456	356.1	86.28542
154	13289.0	1.18147182	2.42564964	37.77	0.67254029	1.006e-05	38419	222.6	86.291896
155	13378.0	1.17293358	6.09618473	37.77	0.6818516	9.94e-06	38994	225.9	86.307005
156	13469.0	1.30286026	9.0693531	37.77	0.6631374	9.83e-06	24473	141.7	86.337485
157	13553.0	1.18644941	5.77456284	37.77	0.67815332	9.72e-06	32911	190.6	86.323046
158	13639.0	1.24651945	4.66036129	37.77	0.66529127	9.61e-06	63499	367.8	86.320612
159	13728.0	1.20039558	4.77566195	37.77	0.68115833	9.49e-06	32737	189.6	86.341313
160	13812.0	1.20504093	8.11563969	37.77	0.68759411	9.38e-06	32130	186.1	86.324642
161	13902.0	1.28104758	8.65788651	37.77	0.66841093	9.27e-06	55741	322.8	86.345072
162	13984.0	1.2577548	5.52741528	37.77	0.6775946	9.16e-06	35103	203.3	86.318882
163	14082.0	1.1373024	4.70004177	37.77	0.68035932	9.04e-06	83148	481.2	86.395405
164	14164.0	1.14183331	11.21183681	37.77	0.68392289	8.93e-06	40039	231.8	86.365532
165	14251.0	1.12162971	5.13513803	37.77	0.68619085	8.82e-06	59027	341.7	86.370222
166	14344.0	1.06171989	19.49293518	37.77	0.70395842	8.71e-06	48410	280.1	86.406941
167	14432.0	1.07294083	3.57178593	37.77	0.70490069	8.6e-06	21027	121.7	86.418441
168	14519.0	1.25581074	11.16998005	37.77	0.66129395	8.49e-06	49408	285.8	86.423423
169	14606.0	1.23192203	4.17492628	37.77	0.66677069	8.37e-06	46399	268.4	86.424967
170	14694.0	1.24325705	3.22271776	37.77	0.6648729	8.26e-06	33070	191.3	86.436338
171	14790.0	1.09088707	4.2665863	37.77	0.69511011	8.15e-06	54531	315.2	86.488526
172	14872.0	1.13610601	3.01508093	37.77	0.68953948	8.04e-06	52286	302.3	86.467591
173	14954.0	1.22896767	10.60840321	37.77	0.66481748	7.93e-06	30582	176.9	86.442036
