# Loss curve from /home/ubuntu/fyh/megatron_output/gemma4_opt/p0_baseline_fsdp2/full_epoch/v0-20260425-045155/logging.jsonl
# 2354 steps, 2353 valid loss values
# elapsed: 4426s = 73.8min
# loss: first=1.9209  last=1.2576  min=0.2666  mean=1.2058
# NaN steps: 0

  step    elapsed      loss   grad_norm   mem_gib    tok/step  spark
  1952      3652s    2.0093      5.9688     76.61        2110  ▅
  1953      3654s    1.2725      9.6250     76.61         858  ▃
  1954      3655s    1.3599      3.9688     76.61        1847  ▃
  1955      3657s    0.9443      4.9688     76.61        6149  ▂
  1956      3660s    1.4683     78.0000     76.61         747  ▃
  1957      3663s    1.3511      5.3750     76.61        1355  ▃
  1958      3664s    1.2136      7.1250     76.61          94  ▂
  1959      3665s    0.9785      9.3125     76.61        5727  ▂
  1960      3666s    0.8911     45.5000     76.61        3971  ▁
  1961      3669s    1.3066      8.3750     76.61        3621  ▃
  1962      3670s    1.4613      4.5938     76.61         687  ▃
  1963      3672s    0.9019      4.8125     76.61         330  ▁
  1964      3675s    0.8394     46.0000     76.61        1801  ▁
  1965      3676s    1.0542      9.5625     76.61        1732  ▂
  1966      3677s    1.7170      5.5625     76.61        2119  ▄
  1967      3678s    0.8174      5.2500     76.61        4964  ▁
  1968      3681s    0.8286      9.0000     76.61       12655  ▁
  1969      3682s    1.1904      8.5000     76.61        1169  ▂
  1970      3686s    1.3779     29.3750     76.61         190  ▃
  1971      3687s    0.9238      6.5000     76.61         436  ▁
  1972      3688s    0.4438      4.2812     76.61         772   
  1973      3689s    0.9331      6.7500     76.61        2276  ▂
  1974      3690s    1.2626      6.0312     76.61        5286  ▃
  1975      3692s    1.7980     25.1250     76.61        1271  ▄
  1976      3693s    0.7935     27.5000     76.61        2049  ▁
  1977      3696s    1.1204     14.3750     76.61        1491  ▂
  1978      3698s    0.8940      5.4688     76.61        9216  ▁
  1979      3699s    2.5005      7.3125     76.61         863  ▆
  1980      3700s    0.8379      9.0625     76.61        2607  ▁
  1981      3701s    1.9844      5.5000     76.61        1058  ▅
  1982      3703s    1.9460      4.2500     76.61         576  ▅
  1983      3706s    1.1880      3.9219     76.61        1056  ▂
  1984      3707s    1.3657      4.5000     76.61        1442  ▃
  1985      3708s    0.8052      5.4062     76.61         666  ▁
  1986      3714s    0.5962     13.8750     76.61        1544   
  1987      3718s    1.2151     31.5000     76.61        1716  ▂
  1988      3720s    0.8949     13.6250     76.61        1452  ▁
  1989      3720s    0.4444      5.3125     76.61         577   
  1990      3721s    1.3221      9.4375     76.61         384  ▃
  1991      3722s    1.8027      4.9375     76.61         537  ▄
  1992      3725s    1.2516     21.7500     76.61        2151  ▂
  1993      3730s    1.2964      4.0938     76.61        5612  ▃
  1994      3733s    0.5408      7.0000     76.61         571   
  1995      3734s    0.4795      7.0000     76.61        1878   
  1996      3735s    1.0562      4.4688     76.61        2066  ▂
  1997      3739s    1.1086      5.0938     76.61        2665  ▂
  1998      3741s    1.8909      6.7812     76.61         904  ▄
  1999      3743s    0.9336      5.4688     76.61        2551  ▂
  2000      3745s    1.4093      3.3906     76.61       11489  ▃
  2001      3747s    0.7148      5.2500     76.61        5986  ▁
  2002      3750s    0.4729     11.4375     76.61         971   
  2003      3753s    0.7661     14.0000     76.61         871  ▁
  2004      3756s    1.3112      9.7500     76.61         156  ▃
  2005      3757s    0.8984     11.3125     76.61        2784  ▁
  2006      3760s    1.1634      3.2188     76.61         569  ▂
  2007      3763s    1.3167      3.5000     76.61       13211  ▃
  2008      3765s    1.3934      4.5312     76.61        7079  ▃
  2009      3768s    1.4075     15.8750     76.61        1320  ▃
  2010      3771s    1.3433      5.6562     76.61        1121  ▃
  2011      3772s    1.0830      6.0938     76.61        1175  ▂
  2012      3775s    1.0786      2.8906     76.61        2018  ▂
  2013      3778s    1.2050      5.6250     76.61       13551  ▂
  2014      3779s    0.5620      6.8750     76.61         231   
  2015      3780s    0.6721      4.1875     76.61        2376  ▁
  2016      3782s    1.4143    126.0000     76.61        1958  ▃
  2017      3783s    1.3027      4.4688     76.61        3711  ▃
  2018      3785s    1.7506      8.4375     76.61        1335  ▄
  2019      3786s    0.6479      7.1875     76.61        1762  ▁
  2020      3787s    1.6528     39.5000     76.61        1595  ▄
  2021      3788s    1.3169     25.7500     76.61         701  ▃
  2022      3789s    0.5723      4.4062     76.61        1594   
  2023      3790s    1.8613      5.5312     76.61         481  ▄
  2024      3793s    0.9194      9.3750     76.61        9234  ▁
  2025      3796s    1.4401      8.8125     76.61        1769  ▃
  2026      3799s    1.0350      2.3750     76.61       13439  ▂
  2027      3800s    1.0166     11.1250     76.61        2291  ▂
  2028      3803s    1.2651      4.5625     76.61         827  ▃
  2029      3804s    1.2759      6.8125     76.61        1797  ▃
  2030      3808s    1.2325      2.3594     76.61       13748  ▂
  2031      3809s    1.6986      7.8125     76.61         583  ▄
  2032      3812s    1.1360      3.3438     76.61         507  ▂
  2033      3814s    1.6465      5.7188     76.61         667  ▄
  2034      3814s    0.4605      8.6875     76.61          76   
  2035      3815s    1.0073      5.2188     76.61         851  ▂
  2036      3817s    1.3403      4.0938     76.61         950  ▃
  2037      3819s    1.4165      5.6562     76.61        9748  ▃
  2038      3820s    0.8696      5.5938     76.61        1042  ▁
  2039      3821s    1.6707      6.7500     76.61        5718  ▄
  2040      3823s    0.9023     60.0000     76.61         329  ▁
  2041      3824s    1.0664     12.1875     76.61        4013  ▂
  2042      3825s    1.2361     25.8750     76.61        1438  ▂
  2043      3826s    1.2622      4.8750     76.61         882  ▃
  2044      3827s    1.9062      7.3438     76.61        1086  ▄
  2045      3830s    1.4816     25.7500     76.61       13500  ▃
  2046      3833s    2.1219      9.6250     76.61        1430  ▅
  2047      3834s    1.4114     30.6250     76.61         860  ▃
  2048      3835s    0.7415      7.3750     76.61        1317  ▁
  2049      3836s    1.2080     40.2500     76.61        1353  ▂
  2050      3837s    1.7207      5.8750     76.61         582  ▄
  2051      3843s    1.0579      6.2500     76.61        2681  ▂
  2052      3846s    0.9985      6.1875     76.61        1155  ▂
  2053      3849s    1.1997      3.3281     76.61       12633  ▂
  2054      3852s    1.3008    204.0000     76.61         466  ▃
  2055      3855s    1.3938     43.7500     76.61        7110  ▃
  2056      3856s    0.9417      6.0000     76.61        1178  ▂
  2057      3858s    1.4956      4.7500     76.61        6326  ▃
  2058      3859s    0.8604     78.5000     76.61         581  ▁
  2059      3863s    1.4790     11.0625     76.61         166  ▃
  2060      3866s    0.7458      5.9688     76.61        1220  ▁
  2061      3868s    0.7888      5.7812     76.61        1056  ▁
  2062      3871s    1.3134     11.9375     76.61        1896  ▃
  2063      3873s    1.7393      7.8438     76.61        5458  ▄
  2064      3875s    1.1987      7.7188     76.61         576  ▂
  2065      3876s    0.6072      5.0312     76.61        1391  ▁
  2066      3877s    0.4114     42.0000     76.61        1209   
  2067      3878s    1.0708      5.3438     76.61         610  ▂
  2068      3882s    0.8926     10.3750     76.61        8694  ▁
  2069      3883s    0.8296      9.1250     76.61         870  ▁
  2070      3884s    1.0137      9.2500     76.61         332  ▂
  2071      3885s    1.6265     23.2500     76.61         768  ▄
  2072      3887s    0.7754      6.2500     76.61        2038  ▁
  2073      3889s    1.1865      4.7188     76.61        3096  ▂
  2074      3891s    1.1230     14.0000     76.61        1282  ▂
  2075      3892s    2.1631      5.6875     76.61        1568  ▅
  2076      3895s    1.3571      4.7188     76.61         698  ▃
  2077      3897s    1.7622      6.9375     76.61         894  ▄
  2078      3898s    1.6411      4.9688     76.61        1853  ▄
  2079      3898s    0.7190      5.5000     76.61        1120  ▁
  2080      3899s    1.6016     10.6250     76.61         910  ▄
  2081      3902s    1.0489      8.9375     76.61        2563  ▂
  2082      3903s    1.5906     40.5000     76.61         602  ▄
  2083      3904s    1.1997     32.5000     76.61         490  ▂
  2084      3905s    1.8196      6.0938     76.61        4046  ▄
  2085      3906s    1.0575      9.8125     76.61        3729  ▂
  2086      3910s    1.2602      2.9688     76.61        1000  ▃
  2087      3913s    1.4030      8.1250     76.61        1590  ▃
  2088      3914s    1.1445     39.5000     76.61        5177  ▂
  2089      3916s    1.7442      7.0625     76.61        9724  ▄
  2090      3917s    1.5066      6.4062     76.61        1494  ▃
  2091      3918s    1.8088      6.2812     76.61         922  ▄
  2092      3919s    0.6186      5.2500     76.61          72  ▁
  2093      3920s    0.9268     10.5000     76.61         842  ▁
  2094      3922s    1.3353     15.7500     76.61         383  ▃
  2095      3923s    0.6621      4.2500     76.61        1862  ▁
  2096      3923s    0.9287      7.5312     76.61         425  ▂
  2097      3924s    0.5277      4.5312     76.61        1866   
  2098      3927s    0.8420     20.7500     76.61         105  ▁
  2099      3930s    1.2940      8.5000     76.61        1013  ▃
  2100      3931s    0.7139      5.1562     76.61         612  ▁
  2101      3934s    1.3330     13.5625     76.61         834  ▃
  2102      3935s    0.7563     12.8750     76.61        1976  ▁
  2103      3936s    0.7754      9.3125     76.61        2188  ▁
  2104      3937s    0.7896      6.4375     76.61        5663  ▁
  2105      3939s    1.6819     24.7500     76.61         559  ▄
  2106      3941s    1.6089      4.5000     76.61        8439  ▄
  2107      3942s    0.7124      6.9688     76.61         654  ▁
  2108      3945s    1.1733      5.0625     76.61        2495  ▂
  2109      3946s    0.6206      4.4375     76.61        1034  ▁
  2110      3949s    1.5428      8.6250     76.61        9947  ▃
  2111      3952s    0.8186      4.6875     76.61       10347  ▁
  2112      3953s    0.7822      6.8750     76.61        1391  ▁
  2113      3953s    0.7241      4.9375     76.61        1519  ▁
  2114      3954s    0.8413      6.9688     76.61        1669  ▁
  2115      3958s    0.8638      3.8750     76.61       14231  ▁
  2116      3959s    1.9414      6.8750     76.61        3991  ▅
  2117      3960s    1.6440      6.4062     76.61         850  ▄
  2118      3961s    1.9839      8.4375     76.61        1717  ▅
  2119      3968s    1.1808      3.9844     76.61       13769  ▂
  2120      3971s    1.7681      6.1562     76.61        1370  ▄
  2121      3973s    1.3713      4.6875     76.61        1347  ▃
  2122      3976s    1.0525      5.5312     76.61         711  ▂
  2123      3978s    1.0405      3.6719     76.61        9249  ▂
  2124      3982s    1.3125      3.8438     76.61        3279  ▃
  2125      3984s    1.1497      9.3750     76.61       10232  ▂
  2126      3987s    1.0601      8.7500     76.61         302  ▂
  2127      3992s    1.1755      3.7656     76.61         770  ▂
  2128      3994s    0.6526     16.3750     76.61        1428  ▁
  2129      3997s    1.1270      3.6094     76.61        5919  ▂
  2130      4000s    0.7266      5.5312     76.61        1601  ▁
  2131      4001s    0.7740      7.4375     76.61        1351  ▁
  2132      4002s    1.2014      4.8750     76.61        2559  ▂
  2133      4003s    0.9429      9.1875     76.61        1483  ▂
  2134      4005s    1.4692      5.7500     76.61        1262  ▃
  2135      4008s    0.6387      7.3438     76.61         825  ▁
  2136      4009s    1.3105     10.8750     76.61         520  ▃
  2137      4011s    1.8413    109.0000     76.61        1906  ▄
  2138      4014s    1.2625      3.6406     76.61         785  ▃
  2139      4016s    1.2100      6.3438     76.61         309  ▂
  2140      4017s    1.6685      4.8125     76.61         250  ▄
  2141      4018s    1.3274      7.0312     76.61        4429  ▃
  2142      4021s    1.0129     12.2500     76.61         100  ▂
  2143      4022s    0.6250     32.2500     76.61         532  ▁
  2144      4024s    0.8174      9.8750     76.61        6079  ▁
  2145      4027s    0.9937      9.1250     76.61       13323  ▂
  2146      4028s    1.7166      5.4375     76.61         763  ▄
  2147      4029s    0.6243      4.7188     76.61        1575  ▁
  2148      4031s    0.7587      6.0000     76.61       10713  ▁
  2149      4033s    0.7786      5.6562     76.61        1077  ▁
  2150      4033s    0.6250     46.5000     76.61         610  ▁
  2151      4035s    1.8569      6.7812     76.61        8133  ▄
  2152      4038s    1.1668      9.0625     76.61       13416  ▂
  2153      4039s    1.0107     10.1250     76.61        2194  ▂
  2154      4040s    0.6859      5.4688     76.61        1094  ▁
  2155      4043s    1.3654      4.4375     76.61       10052  ▃
  2156      4044s    1.1367      8.9375     76.61         856  ▂
  2157      4045s    1.6802     21.2500     76.61        2893  ▄
  2158      4047s    0.8491      7.0000     76.61        1452  ▁
  2159      4049s    1.5152      4.6562     76.61       11387  ▃
  2160      4052s    1.2280      3.4688     76.61        7287  ▂
  2161      4054s    1.3936      7.3125     76.61        1965  ▃
  2162      4055s    0.8638    177.0000     76.61        2058  ▁
  2163      4056s    0.8477     43.2500     76.61         555  ▁
  2164      4056s    1.5142      5.1562     76.61        1531  ▃
  2165      4058s    0.9067     10.7500     76.61        1492  ▁
  2166      4061s    1.4224      3.2188     76.61        1110  ▃
  2167      4063s    1.6152      5.1875     76.61         389  ▄
  2168      4067s    1.1360     19.0000     76.61          55  ▂
  2169      4068s    0.8799      5.1562     76.61        2682  ▁
  2170      4069s    0.8140      5.2500     76.61        1996  ▁
  2171      4070s    1.2484      4.3750     76.61         562  ▂
  2172      4072s    0.8639      7.5625     76.61        2846  ▁
  2173      4074s    0.9756      7.3750     76.61         141  ▂
  2174      4077s    1.2875     27.0000     76.61         894  ▃
  2175      4080s    1.6313      6.0312     76.61         274  ▄
  2176      4081s    0.8318      6.1250     76.61        1055  ▁
  2177      4082s    0.7358      4.8438     76.61         757  ▁
  2178      4083s    0.6455      5.3125     76.61        6105  ▁
  2179      4085s    0.7446     18.6250     76.61         588  ▁
  2180      4087s    0.7642      4.7188     76.61        8040  ▁
  2181      4090s    0.8252     28.8750     76.61       13913  ▁
  2182      4091s    0.8496     14.7500     76.61        3630  ▁
  2183      4092s    0.6646     23.7500     76.61        5029  ▁
  2184      4093s    1.4373      8.0625     76.61        1903  ▃
  2185      4094s    2.2848      9.1250     76.61         775  ▆
  2186      4095s    0.7485      8.4375     76.61        3193  ▁
  2187      4096s    0.8960      6.4062     76.61         312  ▁
  2188      4102s    1.4365      4.9688     76.61         903  ▃
  2189      4104s    0.9277      5.2812     76.61         551  ▂
  2190      4106s    1.5103      7.1250     76.61        3620  ▃
  2191      4107s    0.9104      9.6250     76.61        6412  ▁
  2192      4108s    0.7090      6.5938     76.61         161  ▁
  2193      4109s    1.1230      8.7500     76.61         660  ▂
  2194      4110s    1.7300      5.4062     76.61        1209  ▄
  2195      4113s    1.0861      4.3125     76.61       13014  ▂
  2196      4117s    0.9556      5.0625     76.61         999  ▂
  2197      4120s    1.0068      5.9062     76.61        1500  ▂
  2198      4121s    1.2065     11.6875     76.61        2513  ▂
  2199      4124s    0.6871      3.3906     76.61       13052  ▁
  2200      4127s    0.7495      8.6250     76.61        1353  ▁
  2201      4129s    0.6362      4.6875     76.61         631  ▁
  2202      4132s    1.4711     15.2500     76.61         329  ▃
  2203      4134s    1.2966      5.0625     76.61         101  ▃
  2204      4136s    1.4032     18.8750     76.61         911  ▃
  2205      4140s    0.7666      4.4688     76.61         614  ▁
  2206      4142s    1.1919      8.0000     76.61        1820  ▂
  2207      4143s    1.1069     61.5000     76.61        3751  ▂
  2208      4144s    1.0684      6.5000     76.61        3420  ▂
  2209      4146s    0.8499      6.2812     76.61         521  ▁
  2210      4149s    1.1421      8.8750     76.61       12928  ▂
  2211      4150s    1.0286      8.5625     76.61        6034  ▂
  2212      4153s    0.8799     34.2500     76.61       10513  ▁
  2213      4154s    0.6548      7.5000     76.61          83  ▁
  2214      4155s    0.8989     10.1875     76.61         702  ▁
  2215      4156s    0.8752      5.9062     76.61        4080  ▁
  2216      4158s    0.9634     10.1250     76.61        1578  ▂
  2217      4159s    1.1665      6.1250     76.61         843  ▂
  2218      4160s    0.5769      3.9219     76.61         866   
  2219      4163s    1.2034      4.7188     76.61        1877  ▂
  2220      4165s    1.8573      4.2500     76.61         728  ▄
  2221      4168s    1.8983      4.3438     76.61       12090  ▄
  2222      4171s    1.1151   2528.0000     76.61       12715  ▂
  2223      4172s    1.0610      6.9062     76.61        2514  ▂
  2224      4173s    1.1782      6.4375     76.61        2038  ▂
  2225      4174s    0.6714      5.1875     76.61        1484  ▁
  2226      4175s    1.7501      6.3125     76.61        2087  ▄
  2227      4176s    1.9028      9.7500     76.61        1145  ▄
  2228      4177s    1.3555      4.7188     76.61        1482  ▃
  2229      4179s    0.7601     14.1875     76.61        1023  ▁
  2230      4180s    0.6274      6.8438     76.61        3200  ▁
  2231      4181s    0.9968      5.4688     76.61        1133  ▂
  2232      4183s    0.9385      7.1875     76.61        7827  ▂
  2233      4184s    1.9607      6.9688     76.61         186  ▅
  2234      4185s    1.0967      8.5000     76.61        2061  ▂
  2235      4187s    1.4408      4.0938     76.61         529  ▃
  2236      4191s    1.2256      3.3906     76.61       13696  ▂
  2237      4194s    0.7739      4.2500     76.61       12997  ▁
  2238      4196s    0.6765      5.1250     76.61         718  ▁
  2239      4199s    1.0577      2.7656     76.61        1427  ▂
  2240      4201s    1.5840      9.6875     76.61        3431  ▃
  2241      4203s    0.7544      6.5312     76.61         841  ▁
  2242      4205s    1.2114      4.3750     76.61        7628  ▂
  2243      4205s    0.7825      4.9062     76.61        1420  ▁
  2244      4209s    0.5454     44.7500     76.61       11007   
  2245      4210s    0.5223      5.7812     76.61        4099   
  2246      4212s    1.2180    134.0000     76.61       10231  ▂
  2247      4215s    1.2363      3.6250     76.61        9686  ▂
  2248      4216s    0.6753      5.4062     76.61         119  ▁
  2249      4218s    1.5767     13.1250     76.61         392  ▃
  2250      4219s    0.9272     37.5000     76.61        3896  ▁
  2251      4221s    0.6801      5.0938     76.61          76  ▁
  2252      4222s    1.4794      4.5938     76.61        3932  ▃
  2253      4223s    0.8027      3.6875     76.61        1488  ▁
  2254      4225s    1.1318    128.0000     76.61        1804  ▂
  2255      4226s    1.7622      4.3438     76.61        1788  ▄
  2256      4227s    1.1665     12.1250     76.61        1149  ▂
  2257      4228s    1.1138      7.4375     76.61        1665  ▂
  2258      4232s    1.2034      3.1406     76.61        5665  ▂
  2259      4233s    0.9941     11.5000     76.61        1744  ▂
  2260      4237s    2.0790      6.8438     76.61        1209  ▅
  2261      4240s    0.9844      6.5938     76.61        1830  ▂
  2262      4243s    0.8616      4.9062     76.61        2038  ▁
  2263      4245s    1.1895      5.2500     76.61        2320  ▂
  2264      4247s    0.8904      4.6250     76.61       10510  ▁
  2265      4249s    0.8003     30.5000     76.61         362  ▁
  2266      4250s    1.0493      9.9375     76.61        2998  ▂
  2267      4251s    1.3323      4.0625     76.61         928  ▃
  2268      4254s    0.4131      3.6094     76.61        1251   
  2269      4257s    0.9497      6.8750     76.61         414  ▂
  2270      4258s    1.3652      4.4688     76.61        1226  ▃
  2271      4259s    0.8142      7.3438     76.61        4310  ▁
  2272      4262s    0.5801      3.8594     76.61        1697   
  2273      4263s    0.5977      5.1875     76.61        2898  ▁
  2274      4267s    1.2239     21.8750     76.61         594  ▂
  2275      4269s    0.9209     26.6250     76.61       12544  ▁
  2276      4270s    1.7141      7.1250     76.61        1523  ▄
  2277      4275s    1.4561     10.2500     76.61       10957  ▃
  2278      4276s    1.4893      5.3750     76.61        5223  ▃
  2279      4277s    1.8233     23.8750     76.61         114  ▄
  2280      4278s    0.5131      4.1875     76.61         443   
  2281      4282s    1.2537      4.1562     76.61        1099  ▂
  2282      4285s    1.4214      8.0000     76.61        2247  ▃
  2283      4286s    1.1011      4.6875     76.61        1582  ▂
  2284      4287s    1.0125      5.8438     76.61        4763  ▂
  2285      4290s    0.9609      7.2188     76.61        2515  ▂
  2286      4291s    1.1538      7.2812     76.61        1426  ▂
  2287      4293s    1.5447      6.4688     76.61        4707  ▃
  2288      4295s    1.1438     26.1250     76.61        7755  ▂
  2289      4297s    1.0042      7.5312     76.61        2690  ▂
  2290      4300s    1.5330    186.0000     76.61        1773  ▃
  2291      4303s    1.4669      4.0625     76.61        8262  ▃
  2292      4304s    0.7181      3.2500     76.61        3226  ▁
  2293      4305s    1.1660      6.0625     76.61        1370  ▂
  2294      4308s    1.1092      3.2344     76.61         955  ▂
  2295      4310s    2.0078      6.2500     76.61        3733  ▅
  2296      4311s    2.4727      5.0000     76.61        1429  ▆
  2297      4312s    0.7046      6.7188     76.61         683  ▁
  2298      4314s    0.9260      7.4688     76.61        1190  ▁
  2299      4315s    1.8057      6.2500     76.61        3443  ▄
  2300      4316s    0.6182      4.5625     76.61        1636  ▁
  2301      4317s    0.9126      6.0625     76.61         169  ▁
  2302      4320s    1.2783     52.5000     76.61         737  ▃
  2303      4322s    1.3495      4.7500     76.61        4635  ▃
  2304      4323s    0.9590      8.3125     76.61        1132  ▂
  2305      4324s    1.1841      6.7500     76.61         711  ▂
  2306      4325s    0.9595     17.8750     76.61        3659  ▂
  2307      4327s    1.0571     20.2500     76.61         550  ▂
  2308      4330s    1.0859      2.7656     76.61       14105  ▂
  2309      4331s    1.1914      8.4375     76.61        1638  ▂
  2310      4334s    1.2496      3.4062     76.61       13750  ▂
  2311      4335s    1.0591      5.9375     76.61        2077  ▂
  2312      4336s    0.9160     10.9375     76.61        2362  ▁
  2313      4337s    1.8799      5.9375     76.61         937  ▄
  2314      4338s    1.1250     29.5000     76.61        3043  ▂
  2315      4342s    1.1728      6.4062     76.61         987  ▂
  2316      4344s    1.2362     19.3750     76.61        9536  ▂
  2317      4345s    0.9375      8.0000     76.61         720  ▂
  2318      4348s    1.2793      6.7188     76.61         881  ▃
  2319      4349s    0.9197      5.9062     76.61         917  ▁
  2320      4350s    1.1656     10.8750     76.61        1500  ▂
  2321      4352s    1.0940    384.0000     76.61         526  ▂
  2322      4353s    1.3776     18.5000     76.61          61  ▃
  2323      4356s    1.2869      3.7656     76.61        1861  ▃
  2324      4359s    0.9243      9.3125     76.61        2984  ▁
  2325      4360s    0.8425      5.7188     76.61          88  ▁
  2326      4364s    1.4683     28.5000     76.61        8643  ▃
  2327      4364s    1.0723     18.1250     76.61        1654  ▂
  2328      4365s    0.9639      7.7500     76.61         438  ▂
  2329      4367s    1.9644      9.9375     76.61        1178  ▅
  2330      4369s    1.8547     56.7500     76.61        1556  ▄
  2331      4371s    1.0303      7.0312     76.61       10033  ▂
  2332      4375s    1.2416      6.6250     76.61       13581  ▂
  2333      4380s    0.5088      4.5000     76.61         847   
  2334      4381s    0.7693      8.1250     76.61        4973  ▁
  2335      4387s    1.8951      4.8125     76.61        2322  ▄
  2336      4388s    1.8110      5.8125     76.61         855  ▄
  2337      4389s    1.1440      7.8125     76.61         643  ▂
  2338      4390s    1.8057     12.6875     76.61         786  ▄
  2339      4393s    1.2552      3.8594     76.61          82  ▂
  2340      4394s    1.1890      9.0625     76.61        2412  ▂
  2341      4395s    1.2852      4.2500     76.61         497  ▃
  2342      4398s    0.9707      6.7500     76.61        2630  ▂
  2343      4404s    1.1536     18.6250     76.61         718  ▂
  2344      4406s    1.3225      5.7188     76.61        8468  ▃
  2345      4409s    0.7993     12.4375     76.61       12932  ▁
  2346      4414s    0.9932     27.6250     76.61        1546  ▂
  2347      4415s    1.2119      5.7188     76.61        3239  ▂
  2348      4417s    1.4692     14.0000     76.61        8178  ▃
  2349      4420s    1.2371     22.8750     76.61       13358  ▂
  2350      4421s    1.1094      5.0000     76.61        1201  ▂
  2351      4424s    0.9458      5.6562     76.61        1192  ▂
  2352      4425s    1.7910      6.0312     76.61        1408  ▄
  2353      4426s    1.2576      8.5625     76.61         966  ▃
  2353      4426s    0.0000      0.0000     76.61         966  ?
